runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260514_151440,4,0,0,SSP,217.50,20,39.85,14.95,84.46,15.15,24.70,0.00,20,4,2287
20260514_151440,4,1,1,EV,187.50,20,36.63,16.73,69.42,15.45,21.18,0.00,20,4,2287
20260514_151440,4,2,2,EA,217.50,20,36.81,14.41,70.00,15.19,21.62,0.00,20,4,2287
20260514_151440,5,0,0,SSP,170.00,20,37.94,13.36,74.65,13.77,24.17,0.00,20,4,2287
20260514_151440,5,1,1,EV,159.00,20,35.74,13.83,70.77,13.51,22.23,0.00,20,4,2287
20260514_151440,5,2,2,EA,158.50,20,34.30,12.10,66.97,13.12,21.18,0.00,20,4,2287
20260514_151440,6,0,0,SSP,159.00,20,37.71,11.65,75.81,13.46,24.24,0.00,20,4,2287
20260514_151440,6,1,1,EV,159.00,20,38.50,15.78,75.09,15.65,22.85,0.00,20,4,2287
20260514_151440,6,2,2,EA,160.00,20,37.97,15.00,74.51,15.40,22.57,0.00,20,4,2287
20260514_151440,7,0,0,SSP,135.50,20,40.42,16.28,80.68,15.70,24.73,0.00,20,4,2287
20260514_151440,7,1,1,EV,138.50,20,39.06,17.72,75.77,16.21,22.84,0.00,20,4,2287
20260514_151440,7,2,2,EA,121.00,20,32.03,5.13,55.14,11.11,20.92,0.00,20,4,2287
20260514_151440,8,0,0,SSP,132.50,20,42.36,15.71,89.91,17.15,25.22,0.00,20,4,2287
20260514_151440,8,1,1,EV,137.50,20,39.64,13.69,72.74,17.15,22.48,0.00,20,4,2287
20260514_151440,8,2,2,EA,116.00,20,33.04,7.88,56.41,12.26,20.78,0.00,20,4,2287
20260514_151440,9,0,0,SSP,115.50,20,40.57,14.17,84.91,15.76,24.81,0.00,20,4,2287
20260514_151440,9,1,1,EV,98.50,20,38.87,15.34,72.92,16.59,22.28,0.00,20,4,2287
20260514_151440,9,2,2,EA,119.00,20,33.61,8.92,62.20,12.55,21.06,0.00,20,4,2287
20260514_151440,10,0,0,SSP,95.00,20,39.95,16.69,89.79,15.73,24.22,0.00,20,4,2287
20260514_151440,10,1,1,EV,105.00,20,36.24,13.41,69.59,15.53,20.72,0.00,20,4,2287
20260514_151440,10,2,2,EA,125.00,20,35.51,15.76,61.49,12.99,22.52,0.00,20,4,2287
20260514_151440,1,0,0,SSP,1225.00,20,61.23,18.26,125.55,27.47,33.76,0.00,20,5,2287
20260514_151440,1,1,1,EV,1137.50,20,56.85,20.71,111.51,26.33,30.53,0.00,20,5,2287
20260514_151440,1,2,2,EA,1106.50,20,55.31,17.80,115.53,25.66,29.64,0.00,20,5,2287
20260514_151440,2,0,0,SSP,564.50,20,55.13,13.89,110.88,23.00,32.13,0.00,20,5,2287
20260514_151440,2,1,1,EV,531.50,20,52.14,19.42,108.02,22.91,29.23,0.00,20,5,2287
20260514_151440,2,2,2,EA,574.00,20,54.35,16.55,95.04,24.26,30.09,0.00,20,5,2287
20260514_151440,3,0,0,SSP,403.50,20,55.64,16.20,94.83,22.57,33.07,0.00,20,5,2287
20260514_151440,3,1,1,EV,346.00,20,49.36,19.42,107.48,21.19,28.17,0.00,20,5,2287
20260514_151440,3,2,2,EA,431.50,20,56.24,21.97,125.12,26.05,30.19,0.00,20,5,2287
20260514_151440,4,0,0,SSP,284.00,20,51.93,20.14,96.64,20.55,31.38,0.00,20,5,2287
20260514_151440,4,1,1,EV,262.50,20,46.63,17.97,74.73,19.06,27.56,0.00,20,5,2287
20260514_151440,4,2,2,EA,289.50,20,49.62,19.94,100.66,19.91,29.71,0.00,20,5,2287
20260514_151440,5,0,0,SSP,227.00,20,51.06,19.59,90.34,17.99,33.07,0.00,20,5,2287
20260514_151440,5,1,1,EV,201.00,20,46.99,18.43,104.55,19.03,27.96,0.00,20,5,2287
20260514_151440,5,2,2,EA,228.50,20,46.74,17.09,100.85,17.97,28.77,0.00,20,5,2287
20260514_151440,6,0,0,SSP,196.00,20,50.62,18.35,102.51,17.86,32.76,0.00,20,5,2287
20260514_151440,6,1,1,EV,207.00,20,50.96,20.49,101.07,20.48,30.47,0.00,20,5,2287
20260514_151440,6,2,2,EA,178.50,20,45.05,21.01,81.34,16.78,28.27,0.00,20,5,2287
20260514_151440,7,0,0,SSP,167.00,20,51.19,22.40,97.21,20.41,30.78,0.00,20,5,2287
20260514_151440,7,1,1,EV,175.00,20,48.72,20.69,97.52,19.90,28.82,0.00,20,5,2287
20260514_151440,7,2,2,EA,151.50,20,42.84,6.77,97.71,15.04,27.80,0.00,20,5,2287
20260514_151440,8,0,0,SSP,185.00,20,54.45,17.44,105.92,22.48,31.97,0.00,20,5,2287
20260514_151440,8,1,1,EV,162.00,20,49.75,16.00,84.78,21.43,28.32,0.00,20,5,2287
20260514_151440,8,2,2,EA,137.50,20,41.58,10.67,74.23,14.77,26.81,0.00,20,5,2287
20260514_151440,9,0,0,SSP,164.00,20,54.53,15.71,113.41,22.22,32.31,0.00,20,5,2287
20260514_151440,9,1,1,EV,137.50,20,49.12,14.70,94.94,21.59,27.54,0.00,20,5,2287
20260514_151440,9,2,2,EA,156.00,20,46.80,11.20,107.69,18.86,27.93,0.00,20,5,2287
20260514_151440,10,0,0,SSP,158.50,20,51.30,15.68,103.38,19.36,31.94,0.00,20,5,2287
20260514_151440,10,1,1,EV,130.00,20,47.04,13.96,92.77,19.01,28.04,0.00,20,5,2287
20260514_151440,10,2,2,EA,150.50,20,44.74,20.06,92.92,16.22,28.52,0.00,20,5,2287
20260514_151516,1,0,0,SSP,324.00,20,16.19,6.79,26.48,6.98,9.21,0.00,20,1,2549
20260514_151516,1,1,1,EV,331.00,20,16.53,7.20,26.27,7.23,9.31,0.00,20,1,2549
20260514_151516,1,2,2,EA,330.00,20,16.48,6.52,28.80,7.04,9.43,0.00,20,1,2549
20260514_151516,2,0,0,SSP,173.00,20,16.44,9.56,24.67,7.11,9.33,0.00,20,1,2549
20260514_151516,2,1,1,EV,170.00,20,16.06,10.16,24.26,7.09,8.97,0.00,20,1,2549
20260514_151516,2,2,2,EA,166.00,20,16.46,6.11,28.48,6.83,9.63,0.00,20,1,2549
20260514_151516,3,0,0,SSP,116.00,20,16.39,6.62,26.78,6.89,9.50,0.00,20,1,2549
20260514_151516,3,1,1,EV,117.50,20,16.13,7.33,24.64,7.01,9.12,0.00,20,1,2549
20260514_151516,3,2,2,EA,119.50,20,16.89,8.20,34.29,7.38,9.51,0.00,20,1,2549
20260514_151516,4,0,0,SSP,83.50,20,16.11,7.93,24.88,6.70,9.40,0.00,20,1,2549
20260514_151516,4,1,1,EV,83.00,20,15.69,7.65,24.11,6.69,9.01,0.00,20,1,2549
20260514_151516,4,2,2,EA,84.00,20,15.90,6.09,26.99,6.66,9.25,0.00,20,1,2549
20260514_151516,5,0,0,SSP,74.00,20,16.36,7.65,30.15,6.74,9.63,0.00,20,1,2549
20260514_151516,5,1,1,EV,72.00,20,16.40,8.16,29.08,6.80,9.60,0.00,20,1,2549
20260514_151516,5,2,2,EA,69.50,20,15.02,4.59,24.53,6.05,8.98,0.00,20,1,2549
20260514_151516,6,0,0,SSP,64.00,20,15.92,7.93,28.47,6.24,9.68,0.00,20,1,2549
20260514_151516,6,1,1,EV,73.00,20,16.38,7.93,32.98,6.80,9.58,0.00,20,1,2549
20260514_151516,6,2,2,EA,62.00,20,15.25,4.93,23.16,6.24,9.01,0.00,20,1,2549
20260514_151516,7,0,0,SSP,57.50,20,15.84,7.93,28.26,6.13,9.70,0.00,20,1,2549
20260514_151516,7,1,1,EV,53.00,20,15.46,7.65,24.25,6.23,9.24,0.00,20,1,2549
20260514_151516,7,2,2,EA,54.50,20,15.90,5.23,29.28,6.90,9.00,0.00,20,1,2549
20260514_151516,8,0,0,SSP,53.50,20,16.12,7.65,30.09,6.64,9.48,0.00,20,1,2549
20260514_151516,8,1,1,EV,53.00,20,15.69,6.77,28.70,6.62,9.07,0.00,20,1,2549
20260514_151516,8,2,2,EA,49.50,20,14.75,4.24,25.57,6.35,8.40,0.00,20,1,2549
20260514_151516,9,0,0,SSP,59.00,20,15.58,6.77,38.19,6.31,9.27,0.00,20,1,2549
20260514_151516,9,1,1,EV,53.00,20,15.53,7.93,32.09,6.57,8.96,0.00,20,1,2549
20260514_151516,9,2,2,EA,52.50,20,14.52,5.42,32.42,6.23,8.29,0.00,20,1,2549
20260514_151516,10,0,0,SSP,61.50,20,15.70,7.08,44.21,6.61,9.09,0.00,20,1,2549
20260514_151516,10,1,1,EV,49.00,20,15.44,5.82,31.86,6.50,8.94,0.00,20,1,2549
20260514_151516,10,2,2,EA,39.50,20,14.88,4.93,25.66,5.61,9.27,0.00,20,1,2549
20260514_151516,1,0,0,SSP,558.50,20,27.90,11.63,51.58,12.28,15.63,0.00,20,2,2549
20260514_151516,1,1,1,EV,578.00,20,28.90,13.43,42.70,13.23,15.66,0.00,20,2,2549
20260514_151516,1,2,2,EA,527.00,20,26.33,12.03,44.70,11.33,15.00,0.00,20,2,2549
20260514_151516,2,0,0,SSP,297.50,20,28.76,14.74,50.27,11.99,16.77,0.00,20,2,2549
20260514_151516,2,1,1,EV,293.50,20,27.27,13.47,54.31,12.61,14.67,0.00,20,2,2549
20260514_151516,2,2,2,EA,310.00,20,28.53,12.95,52.70,13.30,15.24,0.00,20,2,2549
20260514_151516,3,0,0,SSP,209.50,20,29.52,13.11,50.72,12.76,16.76,0.00,20,2,2549
20260514_151516,3,1,1,EV,200.00,20,26.66,11.03,42.70,11.98,14.68,0.00,20,2,2549
20260514_151516,3,2,2,EA,232.00,20,29.67,8.77,68.19,14.19,15.48,0.00,20,2,2549
20260514_151516,4,0,0,SSP,163.50,20,29.80,12.21,48.54,12.99,16.81,0.00,20,2,2549
20260514_151516,4,1,1,EV,161.00,20,28.15,10.87,48.27,12.21,15.94,0.00,20,2,2549
20260514_151516,4,2,2,EA,162.00,20,29.31,8.78,56.51,13.84,15.47,0.00,20,2,2549
20260514_151516,5,0,0,SSP,134.00,20,29.35,10.40,48.65,12.18,17.16,0.00,20,2,2549
20260514_151516,5,1,1,EV,137.00,20,28.30,11.58,44.60,12.46,15.83,0.00,20,2,2549
20260514_151516,5,2,2,EA,131.50,20,28.00,7.85,51.70,12.27,15.73,0.00,20,2,2549
20260514_151516,6,0,0,SSP,117.50,20,28.90,10.39,49.71,12.56,16.34,0.00,20,2,2549
20260514_151516,6,1,1,EV,118.50,20,28.85,10.89,48.26,12.83,16.02,0.00,20,2,2549
20260514_151516,6,2,2,EA,110.00,20,26.27,8.17,43.61,10.79,15.47,0.00,20,2,2549
20260514_151516,7,0,0,SSP,107.00,20,28.24,10.87,62.11,11.40,16.84,0.00,20,2,2549
20260514_151516,7,1,1,EV,102.50,20,29.13,11.32,48.90,13.62,15.51,0.00,20,2,2549
20260514_151516,7,2,2,EA,96.50,20,26.71,6.32,47.38,11.34,15.37,0.00,20,2,2549
20260514_151516,8,0,0,SSP,103.50,20,26.70,10.18,59.82,10.34,16.37,0.00,20,2,2549
20260514_151516,8,1,1,EV,92.50,20,28.16,11.41,55.40,11.74,16.42,0.00,20,2,2549
20260514_151516,8,2,2,EA,89.00,20,26.67,7.51,52.16,11.59,15.08,0.00,20,2,2549
20260514_151516,9,0,0,SSP,74.00,20,26.34,11.37,46.50,10.60,15.74,0.00,20,2,2549
20260514_151516,9,1,1,EV,89.00,20,26.34,10.91,51.25,11.14,15.19,0.00,20,2,2549
20260514_151516,9,2,2,EA,96.00,20,27.41,7.02,56.38,12.01,15.40,0.00,20,2,2549
20260514_151516,10,0,0,SSP,79.00,20,25.94,10.05,55.36,10.42,15.52,0.00,20,2,2549
20260514_151516,10,1,1,EV,74.00,20,26.67,9.32,46.70,10.89,15.77,0.00,20,2,2549
20260514_151516,10,2,2,EA,76.00,20,25.08,6.54,50.48,10.16,14.92,0.00,20,2,2549
20260514_151516,1,0,0,SSP,797.50,20,39.87,19.70,77.25,17.53,22.34,0.00,20,3,2549
20260514_151516,1,1,1,EV,762.50,20,38.10,16.15,55.02,18.09,20.01,0.00,20,3,2549
20260514_151516,1,2,2,EA,774.50,20,38.72,15.21,72.22,18.23,20.49,0.00,20,3,2549
20260514_151516,2,0,0,SSP,405.00,20,38.56,23.97,85.30,17.21,21.35,0.00,20,3,2549
20260514_151516,2,1,1,EV,380.00,20,37.33,18.04,74.56,18.19,19.14,0.00,20,3,2549
20260514_151516,2,2,2,EA,404.50,20,38.07,16.76,58.87,17.21,20.86,0.00,20,3,2549
20260514_151516,3,0,0,SSP,286.00,20,39.51,14.42,84.61,19.01,20.49,0.00,20,3,2549
20260514_151516,3,1,1,EV,289.50,20,37.19,15.85,70.64,18.97,18.22,0.00,20,3,2549
20260514_151516,3,2,2,EA,257.50,20,35.70,9.77,58.13,16.29,19.41,0.00,20,3,2549
20260514_151516,4,0,0,SSP,256.50,20,41.83,12.82,87.17,19.83,22.01,0.00,20,3,2549
20260514_151516,4,1,1,EV,231.50,20,38.62,12.33,71.16,18.53,20.08,0.00,20,3,2549
20260514_151516,4,2,2,EA,219.00,20,38.61,11.85,72.83,17.78,20.83,0.00,20,3,2549
20260514_151516,5,0,0,SSP,190.50,20,39.69,12.26,78.12,18.12,21.57,0.00,20,3,2549
20260514_151516,5,1,1,EV,186.50,20,37.33,15.60,67.31,17.19,20.14,0.00,20,3,2549
20260514_151516,5,2,2,EA,175.50,20,35.93,8.06,59.53,15.01,20.92,0.00,20,3,2549
20260514_151516,6,0,0,SSP,170.50,20,39.25,12.89,77.07,17.39,21.86,0.00,20,3,2549
20260514_151516,6,1,1,EV,168.00,20,37.26,12.83,74.13,16.96,20.30,0.00,20,3,2549
20260514_151516,6,2,2,EA,132.50,20,33.79,8.92,60.19,13.90,19.90,0.00,20,3,2549
20260514_151516,7,0,0,SSP,141.50,20,38.55,14.84,75.41,17.23,21.31,0.00,20,3,2549
20260514_151516,7,1,1,EV,133.00,20,37.54,15.46,61.75,17.33,20.21,0.00,20,3,2549
20260514_151516,7,2,2,EA,124.00,20,33.99,10.64,53.17,14.31,19.68,0.00,20,3,2549
20260514_151516,8,0,0,SSP,127.50,20,37.80,13.08,78.12,16.06,21.75,0.00,20,3,2549
20260514_151516,8,1,1,EV,119.00,20,34.39,12.07,67.63,14.90,19.49,0.00,20,3,2549
20260514_151516,8,2,2,EA,120.00,20,36.11,8.27,65.15,15.35,20.76,0.00,20,3,2549
20260514_151516,9,0,0,SSP,116.50,20,36.77,12.00,71.52,15.29,21.47,0.00,20,3,2549
20260514_151516,9,1,1,EV,123.50,20,36.57,15.09,71.42,16.17,20.41,0.00,20,3,2549
20260514_151516,9,2,2,EA,115.50,20,35.65,11.47,72.77,14.87,20.78,0.00,20,3,2549
20260514_151516,10,0,0,SSP,108.00,20,34.44,10.25,60.96,13.53,20.90,0.00,20,3,2549
20260514_151516,10,1,1,EV,103.50,20,34.14,11.48,68.04,14.18,19.96,0.00,20,3,2549
20260514_151516,10,2,2,EA,97.50,20,32.31,7.79,67.36,12.81,19.49,0.00,20,3,2549
20260514_151516,1,0,0,SSP,963.50,20,48.16,19.74,80.00,21.68,26.47,0.00,20,4,2549
20260514_151516,1,1,1,EV,950.50,20,47.52,23.17,69.24,23.43,24.10,0.00,20,4,2549
20260514_151516,1,2,2,EA,919.00,20,45.93,16.79,80.89,21.86,24.07,0.00,20,4,2549
20260514_151516,2,0,0,SSP,526.50,20,50.35,23.77,96.57,23.59,26.76,0.00,20,4,2549
20260514_151516,2,1,1,EV,513.00,20,48.43,21.98,89.26,24.27,24.16,0.00,20,4,2549
20260514_151516,2,2,2,EA,450.00,20,44.43,16.03,75.24,21.09,23.33,0.00,20,4,2549
20260514_151516,3,0,0,SSP,338.00,20,48.10,19.10,103.75,22.21,25.90,0.00,20,4,2549
20260514_151516,3,1,1,EV,338.00,20,47.45,19.16,84.02,24.26,23.18,0.00,20,4,2549
20260514_151516,3,2,2,EA,319.00,20,44.10,15.43,69.80,20.07,24.03,0.00,20,4,2549
20260514_151516,4,0,0,SSP,306.00,20,51.07,13.86,96.17,24.08,26.98,0.00,20,4,2549
20260514_151516,4,1,1,EV,261.50,20,47.14,14.44,78.99,22.87,24.27,0.00,20,4,2549
20260514_151516,4,2,2,EA,262.00,20,45.44,12.14,78.23,20.03,25.41,0.00,20,4,2549
20260514_151516,5,0,0,SSP,247.00,20,48.65,14.26,100.15,22.67,25.97,0.00,20,4,2549
20260514_151516,5,1,1,EV,237.50,20,47.34,14.79,90.70,22.37,24.97,0.00,20,4,2549
20260514_151516,5,2,2,EA,222.00,20,46.34,9.38,80.98,20.45,25.89,0.00,20,4,2549
20260514_151516,6,0,0,SSP,192.50,20,49.42,15.92,98.73,22.59,26.84,0.00,20,4,2549
20260514_151516,6,1,1,EV,197.00,20,46.14,16.03,85.74,20.43,25.70,0.00,20,4,2549
20260514_151516,6,2,2,EA,159.50,20,42.14,8.75,71.91,17.91,24.23,0.00,20,4,2549
20260514_151516,7,0,0,SSP,170.00,20,48.64,14.57,98.32,22.29,26.35,0.00,20,4,2549
20260514_151516,7,1,1,EV,183.00,20,46.04,19.22,83.91,22.51,23.54,0.00,20,4,2549
20260514_151516,7,2,2,EA,157.00,20,42.25,9.94,79.09,18.41,23.84,0.00,20,4,2549
20260514_151516,8,0,0,SSP,154.00,20,46.19,16.62,91.03,20.40,25.80,0.00,20,4,2549
20260514_151516,8,1,1,EV,157.00,20,44.28,15.82,80.58,20.25,24.04,0.00,20,4,2549
20260514_151516,8,2,2,EA,161.00,20,43.33,10.28,84.64,18.91,24.42,0.00,20,4,2549
20260514_151516,9,0,0,SSP,155.00,20,44.94,15.24,96.10,18.62,26.32,0.00,20,4,2549
20260514_151516,9,1,1,EV,146.00,20,43.53,15.53,88.83,20.49,23.04,0.00,20,4,2549
20260514_151516,9,2,2,EA,137.50,20,41.83,10.50,90.26,16.99,24.84,0.00,20,4,2549
20260514_151516,10,0,0,SSP,119.50,20,42.42,13.46,86.79,17.12,25.30,0.00,20,4,2549
20260514_151516,10,1,1,EV,123.00,20,39.83,12.58,83.92,16.87,22.96,0.00,20,4,2549
20260514_151516,10,2,2,EA,123.50,20,39.13,8.62,84.52,15.36,23.77,0.00,20,4,2549
20260514_151516,1,0,0,SSP,1259.00,20,62.93,24.55,98.27,29.57,33.36,0.00,20,5,2549
20260514_151516,1,1,1,EV,1204.50,20,60.21,26.75,90.86,30.24,29.96,0.00,20,5,2549
20260514_151516,1,2,2,EA,1128.00,20,56.39,23.97,100.75,26.25,30.15,0.00,20,5,2549
20260514_151516,2,0,0,SSP,664.00,20,66.26,33.06,107.76,30.60,35.66,0.00,20,5,2549
20260514_151516,2,1,1,EV,679.00,20,63.23,25.82,113.47,31.41,31.82,0.00,20,5,2549
20260514_151516,2,2,2,EA,615.00,20,60.37,26.15,96.56,28.55,31.82,0.00,20,5,2549
20260514_151516,3,0,0,SSP,493.00,20,65.96,19.90,125.27,32.61,33.35,0.00,20,5,2549
20260514_151516,3,1,1,EV,474.00,20,61.63,24.05,107.96,31.98,29.65,0.00,20,5,2549
20260514_151516,3,2,2,EA,406.50,20,57.22,16.03,92.91,26.43,30.78,0.00,20,5,2549
20260514_151516,4,0,0,SSP,363.00,20,63.80,20.49,106.89,29.47,34.32,0.00,20,5,2549
20260514_151516,4,1,1,EV,333.50,20,59.39,18.38,93.55,26.58,32.81,0.00,20,5,2549
20260514_151516,4,2,2,EA,326.50,20,59.13,16.62,92.39,26.11,33.02,0.00,20,5,2549
20260514_151516,5,0,0,SSP,306.50,20,64.09,17.88,134.22,28.97,35.12,0.00,20,5,2549
20260514_151516,5,1,1,EV,277.50,20,57.86,19.57,101.59,26.63,31.23,0.00,20,5,2549
20260514_151516,5,2,2,EA,284.00,20,55.80,12.94,114.93,24.18,31.62,0.00,20,5,2549
20260514_151516,6,0,0,SSP,246.50,20,61.85,16.40,137.96,28.03,33.82,0.00,20,5,2549
20260514_151516,6,1,1,EV,254.50,20,62.54,21.51,108.86,30.51,32.03,0.00,20,5,2549
20260514_151516,6,2,2,EA,204.50,20,53.11,15.22,93.05,22.71,30.40,0.00,20,5,2549
20260514_151516,7,0,0,SSP,231.50,20,62.71,21.11,124.07,28.41,34.29,0.00,20,5,2549
20260514_151516,7,1,1,EV,230.00,20,59.98,19.96,109.54,28.18,31.79,0.00,20,5,2549
20260514_151516,7,2,2,EA,191.50,20,54.62,17.37,106.92,23.50,31.13,0.00,20,5,2549
20260514_151516,8,0,0,SSP,224.00,20,58.74,18.16,128.92,23.93,34.80,0.00,20,5,2549
20260514_151516,8,1,1,EV,189.00,20,54.98,17.91,103.80,23.95,31.03,0.00,20,5,2549
20260514_151516,8,2,2,EA,176.00,20,55.36,15.71,102.19,23.86,31.50,0.00,20,5,2549
20260514_151516,9,0,0,SSP,187.00,20,57.55,18.58,119.34,22.67,34.88,0.00,20,5,2549
20260514_151516,9,1,1,EV,202.00,20,57.79,16.11,116.02,26.56,31.23,0.00,20,5,2549
20260514_151516,9,2,2,EA,147.00,20,53.32,16.13,98.76,21.63,31.69,0.00,20,5,2549
20260514_151516,10,0,0,SSP,184.50,20,57.24,17.85,116.28,23.51,33.73,0.00,20,5,2549
20260514_151516,10,1,1,EV,156.00,20,56.78,16.85,98.56,24.89,31.89,0.00,20,5,2549
20260514_151516,10,2,2,EA,160.50,20,50.32,14.95,111.21,19.58,30.74,0.00,20,5,2549
20260514_151554,1,0,0,SSP,324.00,20,16.20,6.09,27.04,6.68,9.51,0.00,20,1,2803
20260514_151554,1,1,1,EV,313.50,20,15.67,6.59,25.00,6.55,9.12,0.00,20,1,2803
20260514_151554,1,2,2,EA,300.50,20,15.02,2.69,28.18,6.35,8.67,0.00,20,1,2803
20260514_151554,2,0,0,SSP,155.00,20,15.32,7.97,24.05,6.15,9.18,0.00,20,1,2803
20260514_151554,2,1,1,EV,154.50,20,15.38,6.64,23.34,6.48,8.90,0.00,20,1,2803
20260514_151554,2,2,2,EA,164.50,20,15.24,2.98,25.75,6.28,8.97,0.00,20,1,2803
20260514_151554,3,0,0,SSP,112.50,20,16.26,6.78,26.04,6.87,9.38,0.00,20,1,2803
20260514_151554,3,1,1,EV,109.50,20,15.60,6.80,28.45,6.77,8.83,0.00,20,1,2803
20260514_151554,3,2,2,EA,116.00,20,16.05,6.48,29.65,7.09,8.97,0.00,20,1,2803
20260514_151554,4,0,0,SSP,93.50,20,17.24,8.03,24.92,7.98,9.25,0.00,20,1,2803
20260514_151554,4,1,1,EV,88.50,20,16.39,7.74,23.27,7.41,8.98,0.00,20,1,2803
20260514_151554,4,2,2,EA,87.00,20,15.10,7.31,23.84,6.16,8.94,0.00,20,1,2803
20260514_151554,5,0,0,SSP,76.50,20,17.04,7.74,25.75,7.72,9.32,0.00,20,1,2803
20260514_151554,5,1,1,EV,72.00,20,16.25,8.67,24.83,7.31,8.95,0.00,20,1,2803
20260514_151554,5,2,2,EA,72.50,20,15.36,7.52,25.25,6.36,9.00,0.00,20,1,2803
20260514_151554,6,0,0,SSP,72.00,20,16.78,8.83,31.75,7.70,9.08,0.00,20,1,2803
20260514_151554,6,1,1,EV,66.50,20,16.76,7.74,26.29,7.34,9.42,0.00,20,1,2803
20260514_151554,6,2,2,EA,62.00,20,15.06,7.75,25.60,6.13,8.92,0.00,20,1,2803
20260514_151554,7,0,0,SSP,58.50,20,16.87,5.92,26.45,7.63,9.24,0.00,20,1,2803
20260514_151554,7,1,1,EV,55.00,20,16.06,6.38,24.64,7.28,8.78,0.00,20,1,2803
20260514_151554,7,2,2,EA,61.00,20,15.35,4.04,26.96,6.46,8.90,0.00,20,1,2803
20260514_151554,8,0,0,SSP,59.50,20,16.41,6.35,30.73,7.35,9.05,0.00,20,1,2803
20260514_151554,8,1,1,EV,55.00,20,15.89,5.92,26.05,7.10,8.79,0.00,20,1,2803
20260514_151554,8,2,2,EA,41.50,20,14.10,4.04,25.68,5.32,8.77,0.00,20,1,2803
20260514_151554,9,0,0,SSP,50.00,20,14.63,6.78,27.73,6.27,8.36,0.00,20,1,2803
20260514_151554,9,1,1,EV,50.00,20,15.68,5.92,25.11,6.75,8.93,0.00,20,1,2803
20260514_151554,9,2,2,EA,46.50,20,14.61,4.28,24.70,6.04,8.58,0.00,20,1,2803
20260514_151554,10,0,0,SSP,42.50,20,15.86,6.07,23.34,6.34,9.52,0.00,20,1,2803
20260514_151554,10,1,1,EV,38.50,20,15.61,5.64,25.47,6.23,9.37,0.00,20,1,2803
20260514_151554,10,2,2,EA,40.00,20,14.98,4.65,25.10,5.92,9.06,0.00,20,1,2803
20260514_151554,1,0,0,SSP,568.00,20,28.39,10.63,47.61,12.36,16.03,0.00,20,2,2803
20260514_151554,1,1,1,EV,549.50,20,27.45,10.14,47.60,12.26,15.19,0.00,20,2,2803
20260514_151554,1,2,2,EA,535.50,20,26.76,4.23,48.07,11.44,15.32,0.00,20,2,2803
20260514_151554,2,0,0,SSP,302.00,20,29.01,10.10,53.05,12.02,17.00,0.00,20,2,2803
20260514_151554,2,1,1,EV,281.00,20,27.23,9.50,44.47,11.89,15.34,0.00,20,2,2803
20260514_151554,2,2,2,EA,291.50,20,27.36,3.65,47.76,11.57,15.79,0.00,20,2,2803
20260514_151554,3,0,0,SSP,206.00,20,28.00,11.16,50.10,12.41,15.58,0.00,20,2,2803
20260514_151554,3,1,1,EV,192.50,20,27.59,11.06,58.19,12.54,15.05,0.00,20,2,2803
20260514_151554,3,2,2,EA,174.00,20,25.24,8.47,41.82,10.43,14.81,0.00,20,2,2803
20260514_151554,4,0,0,SSP,162.00,20,29.67,8.85,51.21,12.88,16.79,0.00,20,2,2803
20260514_151554,4,1,1,EV,153.50,20,28.25,9.87,55.50,13.49,14.75,0.00,20,2,2803
20260514_151554,4,2,2,EA,146.50,20,26.52,11.52,40.71,11.18,15.34,0.00,20,2,2803
20260514_151554,5,0,0,SSP,134.50,20,30.03,10.00,50.06,13.48,16.56,0.00,20,2,2803
20260514_151554,5,1,1,EV,125.00,20,29.19,9.65,57.11,13.49,15.71,0.00,20,2,2803
20260514_151554,5,2,2,EA,126.00,20,27.72,9.87,44.56,12.13,15.58,0.00,20,2,2803
20260514_151554,6,0,0,SSP,122.50,20,29.59,9.37,48.54,12.68,16.91,0.00,20,2,2803
20260514_151554,6,1,1,EV,124.50,20,29.61,9.94,52.01,14.10,15.51,0.00,20,2,2803
20260514_151554,6,2,2,EA,113.50,20,26.81,11.20,42.97,11.44,15.38,0.00,20,2,2803
20260514_151554,7,0,0,SSP,89.50,20,28.13,7.75,48.10,12.03,16.10,0.00,20,2,2803
20260514_151554,7,1,1,EV,92.00,20,28.59,7.65,61.34,14.00,14.59,0.00,20,2,2803
20260514_151554,7,2,2,EA,104.50,20,26.37,5.48,44.88,12.11,14.26,0.00,20,2,2803
20260514_151554,8,0,0,SSP,80.00,20,27.47,7.87,52.45,12.54,14.92,0.00,20,2,2803
20260514_151554,8,1,1,EV,90.00,20,27.60,8.10,53.61,12.82,14.78,0.00,20,2,2803
20260514_151554,8,2,2,EA,94.50,20,25.60,4.62,51.70,11.15,14.45,0.00,20,2,2803
20260514_151554,9,0,0,SSP,74.50,20,26.49,7.49,47.11,11.13,15.36,0.00,20,2,2803
20260514_151554,9,1,1,EV,77.50,20,27.44,7.20,52.72,12.47,14.97,0.00,20,2,2803
20260514_151554,9,2,2,EA,60.00,20,22.65,6.90,35.66,8.45,14.20,0.00,20,2,2803
20260514_151554,10,0,0,SSP,69.00,20,29.09,15.91,47.17,13.21,15.88,0.00,20,2,2803
20260514_151554,10,1,1,EV,67.00,20,28.55,8.90,52.01,13.42,15.13,0.00,20,2,2803
